route,page type,html/static file exists yes/no,expected public URL,title,meta description,h1,visible word count,main content present yes/no,phone CTA present yes/no,quote CTA present yes/no,Google Ads tag present yes/no,phone conversion attribute present yes/no,quote conversion attribute present yes/no,CSS references valid yes/no,JS references valid yes/no,image references valid yes/no,favicon/icon references valid yes/no,response-time wording present yes/no,expected response-time classification,stale strings found,risky claims found,duplicate location wording found,chopped phrase fragments found,postcode-only wording found,hidden/visibility warning,notes
/service-areas/canterbury-bankstown-and-inner-south-west/canterbury-bankstown/kingsgrove,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/canterbury-bankstown-and-inner-south-west/canterbury-bankstown/kingsgrove,Electrician Kingsgrove 2208 | Emergency & Level 2,"Need electrical help in Kingsgrove 2208? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work across.",Electrician Kingsgrove 2208,2719,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,core,,,,,,,
/service-areas/canterbury-bankstown-and-inner-south-west/canterbury-bankstown/lakemba,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/canterbury-bankstown-and-inner-south-west/canterbury-bankstown/lakemba,Electrician Lakemba 2195 | Emergency & Level 2,"Need an electrician in Lakemba? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",Electrician Lakemba 2195,2696,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,core,,,,,,,
/service-areas/canterbury-bankstown-and-inner-south-west/canterbury-bankstown/lansdowne,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/canterbury-bankstown-and-inner-south-west/canterbury-bankstown/lansdowne,Electrician Lansdowne 2163 | Emergency & Level 2,"Need electrical help in Lansdowne 2163? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work across.",Electrician Lansdowne 2163,2763,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,core,,,,,,,
/service-areas/canterbury-bankstown-and-inner-south-west/canterbury-bankstown/milperra,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/canterbury-bankstown-and-inner-south-west/canterbury-bankstown/milperra,Electrician Milperra 2214 | Emergency & Level 2,"Evaready helps Milperra with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",Electrician Milperra 2214,2700,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,core,,,,,,,
/service-areas/canterbury-bankstown-and-inner-south-west/canterbury-bankstown/mount-lewis,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/canterbury-bankstown-and-inner-south-west/canterbury-bankstown/mount-lewis,Electrician Mount Lewis 2190 | Emergency & Level 2,"Need an electrician in Mount Lewis? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",Electrician Mount Lewis 2190,2785,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,core,,,,,,,
/service-areas/canterbury-bankstown-and-inner-south-west/canterbury-bankstown/narwee,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/canterbury-bankstown-and-inner-south-west/canterbury-bankstown/narwee,Electrician Narwee 2209 | Emergency & Level 2,"Need electrical help in Narwee 2209? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work across.",Electrician Narwee 2209,2685,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,core,,,,,,,
/service-areas/canterbury-bankstown-and-inner-south-west/canterbury-bankstown/padstow,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/canterbury-bankstown-and-inner-south-west/canterbury-bankstown/padstow,Electrician Padstow 2211 | Emergency & Level 2,"Need an electrician in Padstow? Evaready Electrical helps with electrical faults, safety switches, lighting, power points, hot water circuits.",Electrician Padstow 2211,2700,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,core,,,,,,,
/service-areas/canterbury-bankstown-and-inner-south-west/canterbury-bankstown/padstow-heights,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/canterbury-bankstown-and-inner-south-west/canterbury-bankstown/padstow-heights,Electrician Padstow Heights 2211 | Emergency & Level 2,"Need electrical help in Padstow Heights 2211? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work.",Electrician Padstow Heights 2211,2827,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,core,,,,,,,
/service-areas/canterbury-bankstown-and-inner-south-west/canterbury-bankstown/panania,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/canterbury-bankstown-and-inner-south-west/canterbury-bankstown/panania,Electrician Panania 2213 | Emergency & Level 2,"Evaready Electrical helps with emergency faults, switchboard upgrades, smoke alarms, lighting, power points, hot water circuits and Level 2 electrical.",Electrician Panania 2213,2679,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,core,,,,,,,
/service-areas/canterbury-bankstown-and-inner-south-west/canterbury-bankstown/picnic-point,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/canterbury-bankstown-and-inner-south-west/canterbury-bankstown/picnic-point,Electrician Picnic Point 2213 | Emergency & Level 2,"Evaready helps Picnic Point with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",Electrician Picnic Point 2213,2832,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,core,,,,,,,
/service-areas/canterbury-bankstown-and-inner-south-west/canterbury-bankstown/potts-hill,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/canterbury-bankstown-and-inner-south-west/canterbury-bankstown/potts-hill,Electrician Potts Hill 2143 | Emergency & Level 2,"Need an electrician in Potts Hill? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",Electrician Potts Hill 2143,2774,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,core,,,,,,,
/service-areas/canterbury-bankstown-and-inner-south-west/canterbury-bankstown/punchbowl,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/canterbury-bankstown-and-inner-south-west/canterbury-bankstown/punchbowl,Electrician Punchbowl 2196 | Emergency & Level 2,"Need an electrician in Punchbowl? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",Electrician Punchbowl 2196,2717,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,core,,,,,,,
/service-areas/canterbury-bankstown-and-inner-south-west/canterbury-bankstown/revesby,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/canterbury-bankstown-and-inner-south-west/canterbury-bankstown/revesby,Electrician Revesby 2212 | Emergency & Level 2,"Need electrical help in Revesby 2212? Evaready Electrical works across Revesby for family homes, duplexes, villas, warehouses and local businesses.",Electrician Revesby 2212,2731,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,core,,,,,,,
/service-areas/canterbury-bankstown-and-inner-south-west/canterbury-bankstown/revesby-heights,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/canterbury-bankstown-and-inner-south-west/canterbury-bankstown/revesby-heights,Electrician Revesby Heights 2212 | Emergency & Level 2,"Evaready helps Revesby Heights with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",Electrician Revesby Heights 2212,2848,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,core,,,,,,,
/service-areas/canterbury-bankstown-and-inner-south-west/canterbury-bankstown/riverwood,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/canterbury-bankstown-and-inner-south-west/canterbury-bankstown/riverwood,Electrician Riverwood 2210 | Emergency & Level 2,"Need electrical help in Riverwood 2210? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work across.",Electrician Riverwood 2210,2707,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,core,,,,,,,
/service-areas/canterbury-bankstown-and-inner-south-west/canterbury-bankstown/roselands,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/canterbury-bankstown-and-inner-south-west/canterbury-bankstown/roselands,Electrician Roselands 2196 | Emergency & Level 2,"Evaready helps Roselands with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",Electrician Roselands 2196,2702,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,core,,,,,,,
/service-areas/canterbury-bankstown-and-inner-south-west/canterbury-bankstown/sefton,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/canterbury-bankstown-and-inner-south-west/canterbury-bankstown/sefton,Electrician Sefton 2162 | Emergency & Level 2,"Evaready helps Sefton with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",Electrician Sefton 2162,2720,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,core,,,,,,,
/service-areas/canterbury-bankstown-and-inner-south-west/canterbury-bankstown/villawood,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/canterbury-bankstown-and-inner-south-west/canterbury-bankstown/villawood,Electrician Villawood 2163 | Emergency & Level 2,"Need electrical help in Villawood 2163? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work across.",Electrician Villawood 2163,2696,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,core,,,,,,,
/service-areas/canterbury-bankstown-and-inner-south-west/canterbury-bankstown/wiley-park,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/canterbury-bankstown-and-inner-south-west/canterbury-bankstown/wiley-park,Electrician Wiley Park 2195 | Emergency & Level 2,"Need an electrician in Wiley Park? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",Electrician Wiley Park 2195,2780,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,core,,,,,,,
/service-areas/canterbury-bankstown-and-inner-south-west/canterbury-bankstown/yagoona,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/canterbury-bankstown-and-inner-south-west/canterbury-bankstown/yagoona,Electrician Yagoona 2199 | Emergency & Level 2,"Need electrical help in Yagoona 2199? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work across.",Electrician Yagoona 2199,2715,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,core,,,,,,,
/service-areas/central-coast-south,region page,yes,https://c0d312.github.io/evaready-electrical/service-areas/central-coast-south,Central Coast South Electrician | Emergency & Level 2,"Need an electrician in Central Coast South? Evaready helps with urgent faults, Level 2 work, switchboards, consumer mains, defect notices and planned.","Central Coast South Electrician - Emergency, Level 2 & Planned Work",1061,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/central-coast-south/central-coast,area page,yes,https://c0d312.github.io/evaready-electrical/service-areas/central-coast-south/central-coast,Central Coast Electrician | Central Coast South,"Need an electrician in Central Coast? Evaready helps with urgent faults, Level 2 work, switchboards, consumer mains, defect notices and planned electrical.","Central Coast Electrician - Emergency, Level 2 & Planned Work",1143,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/central-coast-south/central-coast/alison,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/central-coast-south/central-coast/alison,Electrician Alison 2259 | Emergency & Level 2,"Need electrical help in Alison 2259? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work across.",Electrician Alison 2259,2834,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/central-coast-south/central-coast/bar-point,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/central-coast-south/central-coast/bar-point,Electrician Bar Point 2083 | Emergency & Level 2,"Need an electrician in Bar Point? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",Electrician Bar Point 2083,2884,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/central-coast-south/central-coast/blackwall,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/central-coast-south/central-coast/blackwall,Electrician Blackwall 2256 | Emergency & Level 2,"Evaready helps Blackwall with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",Electrician Blackwall 2256,2855,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/central-coast-south/central-coast/calga,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/central-coast-south/central-coast/calga,Electrician Calga 2250 | Emergency & Level 2,"Evaready helps Calga with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",Electrician Calga 2250,2892,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/central-coast-south/central-coast/central-mangrove,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/central-coast-south/central-coast/central-mangrove,Electrician Central Mangrove 2250 | Emergency & Level 2,"Evaready helps Central Mangrove with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",Electrician Central Mangrove 2250,2930,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/central-coast-south/central-coast/cheero-point,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/central-coast-south/central-coast/cheero-point,Electrician Cheero Point 2083 | Emergency & Level 2,"Need an electrician in Cheero Point? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",Electrician Cheero Point 2083,2994,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/central-coast-south/central-coast/cogra-bay,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/central-coast-south/central-coast/cogra-bay,Electrician Cogra Bay 2083 | Emergency & Level 2,"Need electrical help in Cogra Bay 2083? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work across.",Electrician Cogra Bay 2083,2960,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/central-coast-south/central-coast/east-gosford,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/central-coast-south/central-coast/east-gosford,Electrician East Gosford 2250 | Emergency & Level 2,"Need an electrician in East Gosford? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",Electrician East Gosford 2250,2935,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/central-coast-south/central-coast/erina,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/central-coast-south/central-coast/erina,Electrician Erina 2250 | Emergency & Level 2,"Need an electrician in Erina? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",Electrician Erina 2250,2922,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/central-coast-south/central-coast/gosford,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/central-coast-south/central-coast/gosford,Electrician Gosford 2250 | Emergency & Level 2,"Need an electrician in Gosford? Evaready Electrical helps with urgent faults, switchboards, hot water circuits, outdoor lighting, CCTV, data cabling.",Electrician Gosford 2250,2882,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
