route,page type,html exists,status expected 200,title,title length,meta description,meta description length,canonical present,h1 present,word count,phone CTA present,quote CTA present,Google Ads tag present,phone conversion attribute present,quote conversion attribute present,stale string warning,risky wording warning,broken asset reference warning,missing CSS/JS warning,notes
/service-areas/sydney-city-and-eastern-suburbs/woollahra,area page,yes,yes,Woollahra Electrician | Sydney City & Eastern Suburbs,53,"Need an electrician in Woollahra? Evaready helps with urgent faults, Level 2 work, switchboards, consumer mains, defect notices and planned electrical jobs.",156,yes,yes,1002,yes,yes,yes,yes,yes,,,,,
/service-areas/parramatta-and-cumberland/cumberland,area page,yes,yes,Cumberland Electrician | Parramatta & Cumberland,48,"Need an electrician in Cumberland? Evaready helps with urgent faults, Level 2 work, switchboards, consumer mains, defect notices and planned electrical.",152,yes,yes,1024,yes,yes,yes,yes,yes,,,,,
/service-areas/parramatta-and-cumberland/parramatta,area page,yes,yes,Parramatta Electrician | Parramatta & Cumberland,48,"Need an electrician in Parramatta? Evaready helps with urgent faults, Level 2 work, switchboards, consumer mains, defect notices and planned electrical.",152,yes,yes,1069,yes,yes,yes,yes,yes,,,,,
/service-areas/western-sydney-and-nepean/blacktown,area page,yes,yes,Blacktown Electrician | Western Sydney & Nepean,47,"Need an electrician in Blacktown? Evaready helps with urgent faults, Level 2 work, switchboards, consumer mains, defect notices and planned electrical jobs.",156,yes,yes,1142,yes,yes,yes,yes,yes,,,,,
/service-areas/western-sydney-and-nepean/penrith,area page,yes,yes,Penrith Electrician | Western Sydney & Nepean,45,"Need an electrician in Penrith? Evaready helps with urgent faults, Level 2 work, switchboards, consumer mains, defect notices and planned electrical jobs.",154,yes,yes,1097,yes,yes,yes,yes,yes,,,,,
/service-areas/hills-hawkesbury-and-hornsby/hawkesbury,area page,yes,yes,"Hawkesbury Electrician | Hills, Hawkesbury & Hornsby",52,"Need an electrician in Hawkesbury? Evaready helps with urgent faults, Level 2 work, switchboards, consumer mains, defect notices and planned electrical.",152,yes,yes,1118,yes,yes,yes,yes,yes,,,,,
/service-areas/hills-hawkesbury-and-hornsby/hills-district,area page,yes,yes,"Hills District Electrician | Hills, Hawkesbury & Hornsby",56,"Need an electrician in Hills District? Evaready helps with urgent faults, Level 2 work, switchboards, consumer mains, defect notices and planned electrical.",156,yes,yes,1074,yes,yes,yes,yes,yes,,,,,
/service-areas/hills-hawkesbury-and-hornsby/hornsby,area page,yes,yes,"Hornsby Electrician | Hills, Hawkesbury & Hornsby",49,"Need an electrician in Hornsby? Evaready helps with urgent faults, Level 2 work, switchboards, consumer mains, defect notices and planned electrical jobs.",154,yes,yes,1071,yes,yes,yes,yes,yes,,,,,
/service-areas/northern-sydney-and-ryde/hunters-hill,area page,yes,yes,Hunters Hill Electrician | Northern Sydney & Ryde,49,"Need an electrician in Hunters Hill? Evaready helps with urgent faults, Level 2 work, switchboards, consumer mains, defect notices and planned electrical.",154,yes,yes,1007,yes,yes,yes,yes,yes,,,,,
/service-areas/northern-sydney-and-ryde/ku-ring-gai,area page,yes,yes,Ku-ring-gai Electrician | Northern Sydney & Ryde,48,"Need an electrician in Ku-ring-gai? Evaready helps with urgent faults, Level 2 work, switchboards, consumer mains, defect notices and planned electrical.",153,yes,yes,963,yes,yes,yes,yes,yes,,,,,
/service-areas/northern-sydney-and-ryde/lane-cove,area page,yes,yes,Lane Cove Electrician | Northern Sydney & Ryde,46,"Need an electrician in Lane Cove? Evaready helps with urgent faults, Level 2 work, switchboards, consumer mains, defect notices and planned electrical jobs.",156,yes,yes,954,yes,yes,yes,yes,yes,,,,,
/service-areas/northern-sydney-and-ryde/mosman,area page,yes,yes,Mosman Electrician | Northern Sydney & Ryde,43,"Need an electrician in Mosman? Evaready helps with urgent faults, Level 2 work, switchboards, consumer mains, defect notices and planned electrical jobs.",153,yes,yes,888,yes,yes,yes,yes,yes,,,,,
/service-areas/northern-sydney-and-ryde/north-sydney,area page,yes,yes,North Sydney Electrician | Northern Sydney & Ryde,49,"Need an electrician in North Sydney? Evaready helps with urgent faults, Level 2 work, switchboards, consumer mains, defect notices and planned electrical.",154,yes,yes,969,yes,yes,yes,yes,yes,,,,,
/service-areas/northern-sydney-and-ryde/ryde,area page,yes,yes,Ryde Electrician | Northern Sydney & Ryde,41,"Need an electrician in Ryde? Evaready helps with urgent faults, Level 2 work, switchboards, consumer mains, defect notices and planned electrical jobs.",151,yes,yes,951,yes,yes,yes,yes,yes,,,,,
/service-areas/northern-sydney-and-ryde/willoughby,area page,yes,yes,Willoughby Electrician | Northern Sydney & Ryde,47,"Need an electrician in Willoughby? Evaready helps with urgent faults, Level 2 work, switchboards, consumer mains, defect notices and planned electrical.",152,yes,yes,933,yes,yes,yes,yes,yes,,,,,
/service-areas/northern-beaches/northern-beaches,area page,yes,yes,Northern Beaches Electrician | Northern Beaches,47,"Need an electrician in Northern Beaches? Evaready helps with urgent faults, Level 2 work, switchboards, consumer mains, defect notices and planned.",147,yes,yes,1243,yes,yes,yes,yes,yes,,,,,
/service-areas/blue-mountains/blue-mountains,area page,yes,yes,Blue Mountains Electrician | Blue Mountains,43,"Need an electrician in Blue Mountains? Evaready helps with urgent faults, Level 2 work, switchboards, consumer mains, defect notices and planned electrical.",156,yes,yes,1072,yes,yes,yes,yes,yes,,,,,
/service-areas/wollongong-and-illawarra/minnamurra-and-kiama-downs,area page,yes,yes,Minnamurra & Kiama Downs Electrician | Wollongong & Illawarra,61,"Need an electrician in Minnamurra & Kiama Downs? Evaready helps with urgent faults, Level 2 work, switchboards, consumer mains, defect notices and planned.",155,yes,yes,1052,yes,yes,yes,yes,yes,,,,,
/service-areas/wollongong-and-illawarra/shellharbour,area page,yes,yes,Shellharbour Electrician | Wollongong & Illawarra,49,"Need an electrician in Shellharbour? Evaready helps with urgent faults, Level 2 work, switchboards, consumer mains, defect notices and planned electrical.",154,yes,yes,1065,yes,yes,yes,yes,yes,,,,,
/service-areas/wollongong-and-illawarra/wollongong,area page,yes,yes,Wollongong Electrician | Wollongong & Illawarra,47,"Need an electrician in Wollongong? Evaready helps with urgent faults, Level 2 work, switchboards, consumer mains, defect notices and planned electrical.",152,yes,yes,1265,yes,yes,yes,yes,yes,,,,,
/service-areas/southern-highlands/wingecarribee,area page,yes,yes,Wingecarribee Electrician | Southern Highlands,46,"Need an electrician in Wingecarribee? Evaready helps with urgent faults, Level 2 work, switchboards, consumer mains, defect notices and planned electrical.",155,yes,yes,1096,yes,yes,yes,yes,yes,,,,,
/service-areas/central-coast-south/central-coast,area page,yes,yes,Central Coast Electrician | Central Coast South,47,"Need an electrician in Central Coast? Evaready helps with urgent faults, Level 2 work, switchboards, consumer mains, defect notices and planned electrical.",155,yes,yes,1167,yes,yes,yes,yes,yes,,,,,
/service-areas/canterbury-bankstown-and-inner-south-west/canterbury-bankstown/bankstown,suburb page,yes,yes,Electrician Bankstown 2200 | Emergency & Level 2,48,"Need electrical help in Bankstown 2200? Evaready Electrical helps with urgent electrical faults, switchboard upgrades, lighting, power, data cabling.",149,yes,yes,2749,yes,yes,yes,yes,yes,,,,,
/service-areas/canterbury-bankstown-and-inner-south-west/canterbury-bankstown/bass-hill,suburb page,yes,yes,Electrician Bass Hill 2197 | Emergency & Level 2,48,"Need an electrician in Bass Hill? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",145,yes,yes,2853,yes,yes,yes,yes,yes,,,,,
/service-areas/canterbury-bankstown-and-inner-south-west/canterbury-bankstown/belfield,suburb page,yes,yes,Electrician Belfield 2191 | Emergency & Level 2,47,"Need an electrician in Belfield? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",144,yes,yes,2774,yes,yes,yes,yes,yes,,,,,
/service-areas/canterbury-bankstown-and-inner-south-west/canterbury-bankstown/belmore,suburb page,yes,yes,Electrician Belmore 2192 | Emergency & Level 2,46,"Need electrical help in Belmore 2192? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work across.",147,yes,yes,2731,yes,yes,yes,yes,yes,,,,,
/service-areas/canterbury-bankstown-and-inner-south-west/canterbury-bankstown/beverly-hills,suburb page,yes,yes,Electrician Beverly Hills 2209 | Emergency & Level 2,52,"Evaready helps Beverly Hills with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",149,yes,yes,2864,yes,yes,yes,yes,yes,,,,,
/service-areas/canterbury-bankstown-and-inner-south-west/canterbury-bankstown/birrong,suburb page,yes,yes,Electrician Birrong 2143 | Emergency & Level 2,46,"Need an electrician in Birrong? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",143,yes,yes,2758,yes,yes,yes,yes,yes,,,,,
/service-areas/canterbury-bankstown-and-inner-south-west/canterbury-bankstown/campsie,suburb page,yes,yes,Electrician Campsie 2194 | Emergency & Level 2,46,"Need electrical help in Campsie 2194? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work across.",147,yes,yes,2758,yes,yes,yes,yes,yes,,,,,
/service-areas/canterbury-bankstown-and-inner-south-west/canterbury-bankstown/canterbury,suburb page,yes,yes,Electrician Canterbury 2193 | Emergency & Level 2,49,"Need electrical help in Canterbury 2193? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work across.",150,yes,yes,2774,yes,yes,yes,yes,yes,,,,,
/service-areas/canterbury-bankstown-and-inner-south-west/canterbury-bankstown/chester-hill,suburb page,yes,yes,Electrician Chester Hill 2162 | Emergency & Level 2,51,"Evaready helps Chester Hill with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",148,yes,yes,2839,yes,yes,yes,yes,yes,,,,,
/service-areas/canterbury-bankstown-and-inner-south-west/canterbury-bankstown/clemton-park,suburb page,yes,yes,Electrician Clemton Park 2206 | Emergency & Level 2,51,"Evaready helps Clemton Park with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",148,yes,yes,2879,yes,yes,yes,yes,yes,,,,,
/service-areas/canterbury-bankstown-and-inner-south-west/canterbury-bankstown/condell-park,suburb page,yes,yes,Electrician Condell Park 2200 | Emergency & Level 2,51,"Need an electrician in Condell Park? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",148,yes,yes,2845,yes,yes,yes,yes,yes,,,,,
/service-areas/canterbury-bankstown-and-inner-south-west/canterbury-bankstown/earlwood,suburb page,yes,yes,Electrician Earlwood 2206 | Emergency & Level 2,47,"Need an electrician in Earlwood? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",144,yes,yes,2838,yes,yes,yes,yes,yes,,,,,
/service-areas/canterbury-bankstown-and-inner-south-west/canterbury-bankstown/east-hills,suburb page,yes,yes,Electrician East Hills 2213 | Emergency & Level 2,49,"Need an electrician in East Hills? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",146,yes,yes,2844,yes,yes,yes,yes,yes,,,,,
/service-areas/canterbury-bankstown-and-inner-south-west/canterbury-bankstown/georges-hall,suburb page,yes,yes,Electrician Georges Hall 2198 | Emergency & Level 2,51,"Need electrical help in Georges Hall 2198? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work.",145,yes,yes,2887,yes,yes,yes,yes,yes,,,,,
/service-areas/canterbury-bankstown-and-inner-south-west/canterbury-bankstown/greenacre,suburb page,yes,yes,Electrician Greenacre 2190 | Emergency & Level 2,48,"Need electrical help in Greenacre 2190? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work across.",149,yes,yes,2818,yes,yes,yes,yes,yes,,,,,
/service-areas/canterbury-bankstown-and-inner-south-west/canterbury-bankstown/kingsgrove,suburb page,yes,yes,Electrician Kingsgrove 2208 | Emergency & Level 2,49,"Need electrical help in Kingsgrove 2208? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work across.",150,yes,yes,2769,yes,yes,yes,yes,yes,,,,,
/service-areas/canterbury-bankstown-and-inner-south-west/canterbury-bankstown/lakemba,suburb page,yes,yes,Electrician Lakemba 2195 | Emergency & Level 2,46,"Need an electrician in Lakemba? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",143,yes,yes,2746,yes,yes,yes,yes,yes,,,,,
/service-areas/canterbury-bankstown-and-inner-south-west/canterbury-bankstown/lansdowne,suburb page,yes,yes,Electrician Lansdowne 2163 | Emergency & Level 2,48,"Need electrical help in Lansdowne 2163? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work across.",149,yes,yes,2813,yes,yes,yes,yes,yes,,,,,
/service-areas/canterbury-bankstown-and-inner-south-west/canterbury-bankstown/milperra,suburb page,yes,yes,Electrician Milperra 2214 | Emergency & Level 2,47,"Evaready helps Milperra with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",144,yes,yes,2750,yes,yes,yes,yes,yes,,,,,
/service-areas/canterbury-bankstown-and-inner-south-west/canterbury-bankstown/mount-lewis,suburb page,yes,yes,Electrician Mount Lewis 2190 | Emergency & Level 2,50,"Need an electrician in Mount Lewis? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",147,yes,yes,2835,yes,yes,yes,yes,yes,,,,,
